"filename", "language", "XML", "C#", "Markdown", "Log", "JSON", "Python", "ShaderLab", "HLSL", "HTML", "comment", "blank", "total"
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\DialogueEditorWindowGUIStyles.cs", "C#", 0, 65, 0, 0, 0, 0, 0, 0, 0, 5, 13, 83
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\DialogueEditorWindowItemSection.cs", "C#", 0, 701, 0, 0, 0, 0, 0, 0, 0, 40, 90, 831
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\DialogueEditorWindowLanguageList.cs", "C#", 0, 82, 0, 0, 0, 0, 0, 0, 0, 16, 13, 111
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\DialogueEditorWindowLocalization.cs", "C#", 0, 675, 0, 0, 0, 0, 0, 0, 0, 33, 74, 782
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\DialogueEditorWindowLocationSection.cs", "C#", 0, 194, 0, 0, 0, 0, 0, 0, 0, 5, 29, 228
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\DialogueEditorWindowMain.cs", "C#", 0, 433, 0, 0, 0, 0, 0, 0, 0, 9, 47, 489
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\DialogueEditorWindowPrefs.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 4, 16
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\DialogueEditorWindowReorderIDs.cs", "C#", 0, 372, 0, 0, 0, 0, 0, 0, 0, 95, 53, 520
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\DialogueEditorWindowTemplateSection.cs", "C#", 0, 176, 0, 0, 0, 0, 0, 0, 0, 5, 20, 201
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\DialogueEditorWindowUndo.cs", "C#", 0, 120, 0, 0, 0, 0, 0, 0, 0, 5, 9, 134
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\DialogueEditorWindowUpdateTemplateSection.cs", "C#", 0, 219, 0, 0, 0, 0, 0, 0, 0, 4, 26, 249
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\DialogueEditorWindowVariableSection.cs", "C#", 0, 34, 0, 0, 0, 0, 0, 0, 0, 5, 8, 47
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\DialogueEditorWindowWatchSection.cs", "C#", 0, 473, 0, 0, 0, 0, 0, 0, 0, 7, 60, 540
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\Export\CSVExporter.cs", "C#", 0, 287, 0, 0, 0, 0, 0, 0, 0, 33, 35, 355
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\Export\ChatMapperExporter.cs", "C#", 0, 249, 0, 0, 0, 0, 0, 0, 0, 34, 48, 331
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\Export\LanguageTextExporter.cs", "C#", 0, 118, 0, 0, 0, 0, 0, 0, 0, 67, 21, 206
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\Export\ScreenplayExporter.cs", "C#", 0, 192, 0, 0, 0, 0, 0, 0, 0, 23, 22, 237
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\Export\VoiceoverScriptExporter.cs", "C#", 0, 105, 0, 0, 0, 0, 0, 0, 0, 12, 15, 132
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\Nodes\DialogueEditorWindowConversationNodeEditor.cs", "C#", 0, 1940, 0, 0, 0, 0, 0, 0, 0, 70, 195, 2205
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\Nodes\DialogueEditorWindowConversationNodeEditorAutoArrange.cs", "C#", 0, 184, 0, 0, 0, 0, 0, 0, 0, 4, 19, 207
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\Nodes\DialogueEditorWindowConversationNodeEditorBase.cs", "C#", 0, 153, 0, 0, 0, 0, 0, 0, 0, 10, 25, 188
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\Nodes\DialogueEditorWindowConversationNodeEditorTopControls.cs", "C#", 0, 418, 0, 0, 0, 0, 0, 0, 0, 5, 53, 476
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\Toolbar.cs", "C#", 0, 39, 0, 0, 0, 0, 0, 0, 0, 4, 10, 53
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Dialogue Editor\VariableViewWindow.cs", "C#", 0, 71, 0, 0, 0, 0, 0, 0, 0, 5, 14, 90
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Fields\Base\CustomFieldType_Actor.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Fields\Base\CustomFieldType_Boolean.cs", "C#", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Fields\Base\CustomFieldType_Files.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Fields\Base\CustomFieldType_Item.cs", "C#", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Fields\Base\CustomFieldType_Localization.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Fields\Base\CustomFieldType_Location.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Fields\Base\CustomFieldType_Number.cs", "C#", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Fields\Base\CustomFieldType_QuestState.cs", "C#", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 6, 46
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Fields\Base\CustomFieldType_Text.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Fields\CustomFieldType.cs", "C#", 0, 34, 0, 0, 0, 0, 0, 0, 0, 3, 10, 47
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Fields\CustomFieldTypeService.cs", "C#", 0, 212, 0, 0, 0, 0, 0, 0, 0, 29, 35, 276
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Fields\Examples\CustomFieldType_SceneType.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 1, 63
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Barks\BarkGroupManagerEditor.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 0, 0, 5, 8, 38
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\LocalizedText\LocalizedTextTableEditor.cs", "C#", 0, 535, 0, 0, 0, 0, 0, 0, 0, 41, 71, 647
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\MVC\DialogueActorEditor.cs", "C#", 0, 87, 0, 0, 0, 0, 0, 0, 0, 1, 15, 103
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\MVC\SequencerShortcutsEditor.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 0, 0, 1, 11, 56
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Manager\DialogueSystemControllerEditor.cs", "C#", 0, 419, 0, 0, 0, 0, 0, 0, 0, 7, 31, 457
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Manager\DialogueSystemControllerHierarchyIcon.cs", "C#", 0, 29, 0, 0, 0, 0, 0, 0, 0, 4, 10, 43
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Quests\StandardUIQuestTrackerEditor.cs", "C#", 0, 23, 0, 0, 0, 0, 0, 0, 0, 5, 9, 37
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Save System\PersistentActiveDataEditor.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 1, 8, 31
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\ActorPicker.cs", "C#", 0, 145, 0, 0, 0, 0, 0, 0, 0, 10, 20, 175
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\ActorPopupDrawer.cs", "C#", 0, 105, 0, 0, 0, 0, 0, 0, 0, 7, 17, 129
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\BarkOnIdleEditor.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 0, 0, 2, 7, 35
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\ConditionEditor.cs", "C#", 0, 55, 0, 0, 0, 0, 0, 0, 0, 4, 16, 75
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\ConditionObserverEditor.cs", "C#", 0, 145, 0, 0, 0, 0, 0, 0, 0, 10, 31, 186
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\ConditionPropertyDrawer.cs", "C#", 0, 186, 0, 0, 0, 0, 0, 0, 0, 14, 30, 230
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\ConversationPicker.cs", "C#", 0, 120, 0, 0, 0, 0, 0, 0, 0, 6, 13, 139
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\ConversationPopupDrawer.cs", "C#", 0, 105, 0, 0, 0, 0, 0, 0, 0, 7, 17, 129
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\DialogueEntryPicker.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 0, 0, 3, 9, 56
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\DialogueSystemTriggerEditor.cs", "C#", 0, 693, 0, 0, 0, 0, 0, 0, 0, 7, 67, 767
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\DialogueSystemTriggerEventDrawer.cs", "C#", 0, 227, 0, 0, 0, 0, 0, 0, 0, 7, 19, 253
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\DialogueTriggerEventDrawer.cs", "C#", 0, 191, 0, 0, 0, 0, 0, 0, 0, 7, 18, 216
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\ItemPicker.cs", "C#", 0, 134, 0, 0, 0, 0, 0, 0, 0, 9, 19, 162
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\ItemPopupDrawer.cs", "C#", 0, 106, 0, 0, 0, 0, 0, 0, 0, 7, 17, 130
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\AlertTriggerEditor.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 0, 0, 1, 8, 35
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\BarkOnDialogueEventEditor.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 1, 8, 36
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\BarkTriggerEditor.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 1, 7, 35
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\ConversationTriggerEditor.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 0, 0, 1, 8, 41
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\LuaOnDialogueEventEditor.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 5, 16
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\LuaTriggerEditor.cs", "C#", 0, 39, 0, 0, 0, 0, 0, 0, 0, 2, 12, 53
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\QuestTriggerEditor.cs", "C#", 0, 67, 0, 0, 0, 0, 0, 0, 0, 7, 19, 93
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\SendMessageOnDialogueEventEditor.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 5, 16
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\SequenceTriggerEditor.cs", "C#", 0, 41, 0, 0, 0, 0, 0, 0, 0, 1, 10, 52
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\SetActiveOnDialogueEventEditor.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 5, 16
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\SetAnimationOnDialogueEventEditor.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 5, 16
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\SetAnimatorStateOnDialogueEventEditor.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 5, 16
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\SetComponentEnabledOnDialogueEventEditor.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 5, 16
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\SetEnabledOnDialogueEventEditor.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 5, 16
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\SetQuestStateOnDialogueEventEditor.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 5, 16
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\StartConversationOnDialogueEventEditor.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 5, 16
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\Legacy\StartSequenceOnDialogueEventEditor.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 5, 16
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\LocationPopupDrawer.cs", "C#", 0, 105, 0, 0, 0, 0, 0, 0, 0, 7, 17, 129
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\QuestConditionPropertyDrawer.cs", "C#", 0, 67, 0, 0, 0, 0, 0, 0, 0, 6, 14, 87
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\QuestEntryPopupDrawer.cs", "C#", 0, 77, 0, 0, 0, 0, 0, 0, 0, 7, 16, 100
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\QuestPicker.cs", "C#", 0, 144, 0, 0, 0, 0, 0, 0, 0, 9, 20, 173
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\QuestPopupDrawer.cs", "C#", 0, 106, 0, 0, 0, 0, 0, 0, 0, 7, 17, 130
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\QuestStateDrawer.cs", "C#", 0, 69, 0, 0, 0, 0, 0, 0, 0, 5, 14, 88
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\ReferenceDatabaseDialogueEventEditor.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 0, 0, 6, 9, 34
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\VariablePicker.cs", "C#", 0, 136, 0, 0, 0, 0, 0, 0, 0, 9, 19, 164
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Inspectors\Triggers\VariablePopupDrawer.cs", "C#", 0, 112, 0, 0, 0, 0, 0, 0, 0, 7, 17, 136
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Options\Timeline\BarkDrawer.cs", "C#", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 6, 57
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Options\Timeline\ContinueConversationBehaviourDrawer.cs", "C#", 0, 84, 0, 0, 0, 0, 0, 0, 0, 2, 13, 99
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Options\Timeline\PlaySequenceBehaviourDrawer.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Options\Timeline\SetQuestStateBehaviourDrawer.cs", "C#", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 11, 57
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Options\Timeline\ShowAlertBehaviourDrawer.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Options\Timeline\StartConversationBehaviourDrawer.cs", "C#", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 12, 79
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Camera Angle Editor\CameraAngleEditor.cs", "C#", 0, 163, 0, 0, 0, 0, 0, 0, 0, 14, 29, 206
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\DialogueSystemMenuItems.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 406, 5, 422
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\AbstractConverterWindow.cs", "C#", 0, 341, 0, 0, 0, 0, 0, 0, 0, 166, 59, 566
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Arcweave\ArcweaveImporterWindow.cs", "C#", 0, 1134, 0, 0, 0, 0, 0, 0, 0, 47, 121, 1302
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Arcweave\ArcweaveImporterWindowDisabled.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 7, 26
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Articy\ArticyConverterWindow.cs", "C#", 0, 698, 0, 0, 0, 0, 0, 0, 0, 68, 65, 831
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Articy\ArticyConverterWindowDisabled.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 5, 24
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Articy\ArticyEditorTools.cs", "C#", 0, 75, 0, 0, 0, 0, 0, 0, 0, 22, 11, 108
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Articy\ArticySchemaEditorTools.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 0, 0, 5, 7, 44
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Articy\ConverterPrefsEditorTools.cs", "C#", 0, 131, 0, 0, 0, 0, 0, 0, 0, 5, 12, 148
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Articy\Schemas\Articy 1.4\Articy_1_4_EditorTools.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 5, 8, 35
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Articy\Schemas\Articy 2.2\Articy_2_2_EditorTools.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 5, 8, 35
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Articy\Schemas\Articy 2.4\Articy_2_4_EditorTools.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 5, 8, 40
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Articy\Schemas\Articy 3.1\Articy_3_1_EditorTools.cs", "C#", 0, 36, 0, 0, 0, 0, 0, 0, 0, 5, 8, 49
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Aurora\AuroraConverterPrefs.cs", "C#", 0, 209, 0, 0, 0, 0, 0, 0, 0, 65, 38, 312
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Aurora\AuroraConverterWindow.cs", "C#", 0, 1250, 0, 0, 0, 0, 0, 0, 0, 74, 129, 1453
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Aurora\AuroraConverterWindowDisabled.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 5, 24
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Aurora\AuroraPredefinedTokens.cs", "C#", 0, 42, 0, 0, 0, 0, 0, 0, 0, 6, 8, 56
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Aurora\Dlg.cs", "C#", 0, 142, 0, 0, 0, 0, 0, 0, 0, 6, 47, 195
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Aurora\Jrl.cs", "C#", 0, 40, 0, 0, 0, 0, 0, 0, 0, 4, 12, 56
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\CSV\CSVConverterWindow.cs", "C#", 0, 478, 0, 0, 0, 0, 0, 0, 0, 192, 57, 727
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Celtx\CeltxConverterWindow.cs", "C#", 0, 311, 0, 0, 0, 0, 0, 0, 0, 38, 45, 394
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Celtx\CeltxConverterWindowDisabled.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 5, 24
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Chat Mapper\ChatMapperConverter.cs", "C#", 0, 565, 0, 0, 0, 0, 0, 0, 0, 43, 65, 673
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\JSON\JsonImportWindow.cs", "C#", 0, 35, 0, 0, 0, 0, 0, 0, 0, 18, 12, 65
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Twine\TwineImportWindow.cs", "C#", 0, 253, 0, 0, 0, 0, 0, 0, 0, 6, 38, 297
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Editor\Tools\Importers\Twine\TwineImportWindowDisabled.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 5, 24
